id,y_true,y_pred,absolute_error
1731186107.24716,59.0,121.85910435040009,62.85910435040009
1731186117.43016,87.0,112.82246612771675,25.82246612771675
1731186128.721149,104.0,38.09508863254197,65.90491136745803
1731186138.895897,93.0,141.8210161675293,48.82101616752931
1731186149.418296,279.0,214.21202513189442,64.78797486810558
1731186159.451389,276.0,157.87622023133642,118.12377976866358
1731186169.59755,94.0,158.3490236300328,64.3490236300328
1731186179.625442,58.0,165.09471401739233,107.09471401739233
1731186189.652075,88.0,104.57638949869414,16.57638949869414
1731186199.798289,107.0,179.47709948062067,72.47709948062067
1731186209.828392,150.0,207.72417484803483,57.724174848034835
1731186219.853786,72.0,50.85933845927724,21.14066154072276
1731186229.969357,31.0,97.79557804124123,66.79557804124123
1731186239.989,64.0,89.83346357830649,25.833463578306493
1731186250.005798,175.0,187.18518671300262,12.185186713002622
1731186260.148622,233.0,202.40028088712938,30.599719112870616
1731186270.174254,258.0,291.2310232238409,33.23102322384091
1731186280.198326,75.0,68.07109214879472,6.928907851205281
1731186290.34513,78.0,53.04535107084395,24.95464892915605
1731186300.37548,185.0,164.6765966263598,20.32340337364019
1731186310.407422,83.0,68.42634720460588,14.573652795394125
1731186320.541356,243.0,274.87138877845035,31.871388778450353
1731186330.591114,68.0,113.11352854390738,45.11352854390738
1731186340.659579,214.0,122.10329364604544,91.89670635395456
1731186350.783584,55.0,74.15429264703333,19.15429264703333
1731186360.829716,258.0,234.58534354544747,23.414656454552528
1731186370.863294,230.0,284.13968072574926,54.13968072574926
1731186381.00742,77.0,78.90917194278398,1.9091719427839848
1731186391.035641,200.0,77.05659193974893,122.94340806025107
1731186401.058863,65.0,78.37324361170708,13.373243611707082
1731186411.198525,115.0,92.68775339240395,22.31224660759605
1731186421.240262,196.0,164.1638609596704,31.836139040329613
1731186431.268507,332.0,220.67470467262453,111.32529532737547
1731186441.402368,118.0,103.07811228303234,14.92188771696766
1731186451.42923,118.0,98.48382889703299,19.516171102967007
1731186461.450876,185.0,158.36452405128574,26.63547594871426
1731186471.580214,171.0,177.17568486302878,6.175684863028778
1731186481.6091,47.0,46.595738594861146,0.404261405138854
1731186491.634916,158.0,95.3081803713743,62.691819628625694
1731186501.77545,53.0,99.06198406680252,46.06198406680252
1731186511.809623,75.0,68.07109214879472,6.928907851205281
1731186521.831424,141.0,166.004562068509,25.00456206850899
1731186531.973593,111.0,124.51667354531328,13.516673545313282
1731186542.000947,236.0,230.5772242337341,5.422775766265886
1731186552.026901,137.0,97.12927989718483,39.87072010281517
1731186562.171728,141.0,166.004562068509,25.00456206850899
1731186572.205455,242.0,171.26952877957942,70.73047122042058
1731186582.301483,272.0,239.46228792160946,32.53771207839054
1731186592.555627,90.0,136.93198963427244,46.93198963427244
1731186602.588982,47.0,46.595738594861146,0.404261405138854
1731186612.617506,150.0,207.72417484803483,57.724174848034835
1731186622.759428,96.0,86.3304413412442,9.669558658755804
1731186632.788977,111.0,106.90170583652417,4.098294163475828
1731186642.820009,94.0,100.7082718540757,6.708271854075704
1731186652.946963,49.0,131.09285745922284,82.09285745922284
1731186662.964373,55.0,42.64913432963907,12.350865670360932
1731186672.990017,25.0,146.27950555690472,121.27950555690472
1731186683.144382,67.0,187.23613210599729,120.23613210599729
1731186693.171763,142.0,138.95794611461957,3.042053885380426
1731186703.194731,199.0,111.81820897916501,87.18179102083499
1731186713.321719,152.0,220.20374610563522,68.20374610563522
1731186723.350267,84.0,92.86437134294496,8.864371342944963
1731186733.383438,139.0,125.30004147454359,13.69995852545641
1731186743.523661,252.0,153.68650947308407,98.31349052691593
1731186753.55072,140.0,128.82556725044935,11.174432749550647
1731186763.577958,129.0,106.83685612017888,22.16314387982112
1731186773.746007,220.0,198.3657597782563,21.63424022174371
1731186783.949221,99.0,228.5856345084469,129.5856345084469
1731186793.974366,268.0,210.87358259572397,57.126417404276026
1731186804.109869,259.0,221.07802261365345,37.921977386346555
1731186814.145203,170.0,191.16913737313726,21.16913737313726
1731186824.168815,131.0,129.05329822369725,1.9467017763027457
1731186834.269809,99.0,57.49360930033754,41.50639069966246
1731186844.289123,90.0,177.2721604731096,87.27216047310961
1731186854.31614,150.0,125.22309514887857,24.77690485112143
1731186864.440662,279.0,214.21202513189442,64.78797486810558
1731186874.462544,200.0,179.15539665935967,20.844603340640333
1731186884.492455,132.0,121.22650413525089,10.773495864749108
1731186894.60878,174.0,178.55362819497498,4.553628194974976
1731186904.641845,88.0,95.06218626579106,7.0621862657910555
1731186914.669677,158.0,69.8431832468639,88.1568167531361
1731186924.79704,150.0,203.05628336974706,53.056283369747064
1731186934.857787,241.0,191.89112987172945,49.10887012827055
1731186944.916751,195.0,235.16231617635128,40.16231617635128
1731186955.145454,111.0,106.90170583652417,4.098294163475828
1731186965.237165,129.0,190.14593543639543,61.14593543639543
1731186975.269756,141.0,154.60020867217975,13.600208672179747
1731186985.388773,185.0,158.36452405128574,26.63547594871426
1731186995.415851,248.0,216.00836594105994,31.991634058940065
1731187005.450704,115.0,138.35423107449964,23.354231074499637
1731187015.578538,187.0,140.41873717359746,46.581262826402536
1731187025.615738,118.0,103.07811228303234,14.92188771696766
1731187035.637269,252.0,153.68650947308407,98.31349052691593
1731187045.763616,225.0,223.08013577465823,1.9198642253417688
1731187055.79374,265.0,201.48184993149977,63.51815006850023
1731187065.821054,222.0,198.06602002302932,23.933979976970676
1731187075.945212,61.0,114.23541271146016,53.23541271146016
1731187085.973046,283.0,184.78118571770753,98.21881428229247
1731187095.999343,93.0,141.8210161675293,48.82101616752931
1731187106.131003,154.0,159.34185386962795,5.341853869627954
1731187116.161801,141.0,176.8822723504105,35.88227235041049
1731187126.191676,143.0,174.7517001077043,31.751700107704295
1731187136.31694,74.0,88.10180945898985,14.101809458989848
1731187146.338773,246.0,231.55903987256556,14.440960127434437
1731187156.361373,93.0,87.12142621227443,5.878573787725571
1731187166.479326,65.0,53.72923884480225,11.270761155197746
1731187176.50572,63.0,118.85411575847118,55.85411575847118
1731187186.531562,246.0,231.55903987256556,14.440960127434437
1731187196.667162,52.0,207.82684441150113,155.82684441150113
1731187206.694964,90.0,177.2721604731096,87.27216047310961
1731187216.723656,192.0,216.21577209994737,24.215772099947372
1731187226.849851,275.0,214.02865025276205,60.97134974723795
1731187236.879193,74.0,131.08564973096998,57.085649730969976
1731187246.915113,145.0,123.28822726210797,21.711772737892034
1731187257.031452,184.0,165.48778814485598,18.512211855144017
1731187267.057462,190.0,142.60327729012226,47.396722709877736
1731187277.090549,200.0,156.57687377662785,43.42312622337215
1731187287.194894,140.0,172.146765062155,32.146765062155
1731187297.222528,275.0,234.90789953342886,40.09210046657114
1731187307.247701,197.0,150.50948202984713,46.490517970152865
1731187317.362994,206.0,166.91487055437787,39.08512944562213
1731187327.39358,83.0,123.83433596242709,40.83433596242709
1731187337.420558,73.0,152.38094687603638,79.38094687603638
1731187347.530325,172.0,148.49368341882766,23.506316581172342
1731187357.556908,59.0,69.47571507374218,10.47571507374218
1731187367.590751,151.0,165.84427759702953,14.844277597029532
1731187377.69578,72.0,79.33316712217174,7.333167122171744
1731187387.723694,197.0,194.39235775717015,2.6076422428298542
1731187397.747417,308.0,263.7858956299527,44.21410437004732
1731187407.847196,100.0,153.4804155188536,53.48041551885359
1731187417.876135,104.0,38.09508863254197,65.90491136745803
1731187427.895023,51.0,83.06700705458265,32.067007054582646
1731187438.009123,153.0,118.44344405446542,34.55655594553458
1731187448.035444,222.0,198.06602002302932,23.933979976970676
1731187458.063205,190.0,173.25293019933898,16.747069800661023
1731187468.169434,71.0,85.6354697681792,14.635469768179206
1731187478.193686,181.0,84.17329376111894,96.82670623888106
1731187488.225245,191.0,193.3160440937124,2.3160440937124065
1731187498.326952,283.0,189.1919907507226,93.8080092492774
1731187508.366739,127.0,164.33015823591927,37.33015823591927
1731187518.393479,235.0,170.4432857674567,64.5567142325433
1731187528.494819,121.0,169.2311988217084,48.231198821708404
1731187538.523632,336.0,254.9226747897597,81.0773252102403
1731187548.554732,177.0,119.15634476346727,57.843655236532726
1731187558.673916,42.0,80.54657032878035,38.54657032878035
1731187568.711795,214.0,146.99859729435818,67.00140270564182
1731187578.753787,99.0,228.5856345084469,129.5856345084469
1731187588.861402,139.0,177.5025536482221,38.50255364822209
1731187598.89373,70.0,59.373708463489805,10.626291536510195
1731187608.930181,64.0,119.48384406500097,55.483844065000966
1731187619.045042,72.0,109.99902779890027,37.99902779890027
1731187629.072621,230.0,139.54441925319114,90.45558074680886
1731187639.095189,303.0,263.2698054419086,39.7301945580914
1731187649.1885,292.0,200.65977198521878,91.34022801478122
1731187659.220022,83.0,68.42634720460588,14.573652795394125
1731187669.327112,243.0,249.89768596993005,6.897685969930052
1731187679.508847,195.0,235.16231617635128,40.16231617635128
1731187689.627491,113.0,121.58137266933188,8.581372669331884
1731187699.769641,302.0,150.64745096956335,151.35254903043665
1731187709.84608,138.0,73.89130778563505,64.10869221436495
1731187719.873955,310.0,254.21618464810828,55.78381535189172
1731187729.900984,220.0,211.85920933166517,8.14079066833483
1731187739.960226,170.0,104.08374518466498,65.91625481533502
1731187749.984444,90.0,107.40791224077631,17.407912240776312
1731187760.012615,295.0,221.77392889122234,73.22607110877766
1731187770.095682,160.0,117.99621449150408,42.00378550849592
1731187780.140282,80.0,79.05271657222744,0.947283427772561
1731187790.16248,45.0,34.891630978604084,10.108369021395916
1731187800.249981,262.0,160.41741938199718,101.58258061800282
1731187810.276423,317.0,230.559465946703,86.440534053297
1731187820.293561,114.0,88.07153288021792,25.928467119782084
1731187830.383775,183.0,115.87639955548843,67.12360044451157
1731187840.404143,172.0,144.36900640484606,27.63099359515394
1731187850.432579,155.0,157.9351671894437,2.935167189443689
1731187860.51112,281.0,253.30735119625587,27.692648803744135
1731187870.545784,283.0,189.1919907507226,93.8080092492774
1731187880.573246,137.0,197.4742725361748,60.474272536174794
1731187890.65311,84.0,92.86437134294496,8.864371342944963
1731187900.678486,220.0,166.55712612406563,53.44287387593437
1731187910.706711,190.0,173.25293019933898,16.747069800661023
1731187920.794666,79.0,116.18374385594583,37.183743855945835
1731187930.826815,131.0,164.54222578987557,33.54222578987557
1731187940.858546,208.0,230.2619844126803,22.261984412680306
1731187950.950625,113.0,121.58137266933188,8.581372669331884
1731187960.980273,232.0,189.19499969251876,42.80500030748124
1731187971.009717,279.0,214.21202513189442,64.78797486810558
1731187981.097147,200.0,179.15539665935967,20.844603340640333
1731187991.122748,202.0,142.3109206622482,59.68907933775179
1731188001.148652,220.0,198.3657597782563,21.63424022174371
1731188011.240157,144.0,182.84144086141268,38.84144086141268
1731188021.283776,102.0,111.44927557408718,9.449275574087181
1731188031.31498,220.0,211.85920933166517,8.14079066833483
1731188041.401525,336.0,254.9226747897597,81.0773252102403
1731188051.427658,131.0,157.01425963883105,26.01425963883105
1731188061.455202,91.0,180.67218665367162,89.67218665367162
1731188071.538499,265.0,207.92152620299922,57.07847379700078
1731188081.561272,67.0,187.23613210599729,120.23613210599729
1731188091.60132,171.0,177.17568486302878,6.175684863028778
1731188101.687806,77.0,61.99822774926005,15.001772250739947
1731188111.712311,65.0,99.73762487848882,34.737624878488816
1731188121.741265,220.0,262.6854747166499,42.68547471664988
1731188131.811536,58.0,165.09471401739233,107.09471401739233
1731188141.829937,102.0,106.92918500252975,4.929185002529749
1731188151.854659,72.0,65.39079316230509,6.609206837694913
1731188161.940283,220.0,166.55712612406563,53.44287387593437
1731188171.969463,122.0,191.53507677898563,69.53507677898563
1731188181.998708,154.0,159.34185386962795,5.341853869627954
1731188192.078889,59.0,134.18536033536822,75.18536033536822
1731188202.104354,124.0,135.67845383135568,11.678453831355682
1731188212.130649,209.0,157.93215937839972,51.06784062160028
1731188222.211555,59.0,77.18827231583384,18.188272315833842
1731188232.249212,144.0,180.67619968898725,36.67619968898725
1731188242.278737,233.0,202.40028088712938,30.599719112870616
1731188252.353144,153.0,118.44344405446542,34.55655594553458
1731188262.379025,90.0,143.05621637777142,53.05621637777142
1731188272.402062,257.0,190.66264878136707,66.33735121863293
1731188282.47921,69.0,111.54550875990512,42.54550875990512
1731188292.506925,141.0,176.8822723504105,35.88227235041049
1731188302.531891,131.0,197.04595872817097,66.04595872817097
1731188312.607196,178.0,190.33862547261316,12.33862547261316
1731188322.631378,292.0,195.91816334725578,96.08183665274422
1731188332.659215,175.0,187.18518671300262,12.185186713002622
1731188342.742446,145.0,123.28822726210797,21.711772737892034
1731188352.772751,293.0,199.69676012983768,93.30323987016232
1731188362.805371,174.0,178.55362819497498,4.553628194974976
1731188372.890171,303.0,263.2698054419086,39.7301945580914
1731188382.917564,162.0,125.04342485444745,36.95657514555255
1731188392.943399,191.0,193.3160440937124,2.3160440937124065
1731188403.040082,288.0,209.09168695805238,78.90831304194762
1731188413.065898,69.0,100.66339134964326,31.663391349643263
1731188423.092093,75.0,73.14153913173813,1.8584608682618722
1731188433.180006,295.0,221.77392889122234,73.22607110877766
1731188443.212648,51.0,83.06700705458265,32.067007054582646
1731188453.241822,77.0,78.90917194278398,1.9091719427839848
1731188463.324662,178.0,193.01767569490363,15.01767569490363
1731188473.342505,280.0,235.4717536036769,44.52824639632311
1731188483.392349,48.0,192.59955487492223,144.59955487492223
1731188493.542262,99.0,57.49360930033754,41.50639069966246
1731188503.749596,303.0,263.2698054419086,39.7301945580914
1731188513.87572,124.0,135.67845383135568,11.678453831355682
1731188524.075849,215.0,245.15893112913434,30.158931129134345
1731188534.2073,97.0,106.35234546947197,9.35234546947197
1731188544.314807,97.0,110.07273590446454,13.072735904464537
1731188554.446087,107.0,179.47709948062067,72.47709948062067
1731188564.63109,242.0,279.3112976495296,37.31129764952959
1731188574.860432,111.0,106.90170583652417,4.098294163475828
1731188585.331044,52.0,174.51021586431253,122.51021586431253
1731188595.417984,275.0,234.90789953342886,40.09210046657114
1731188605.449435,270.0,236.71124237224717,33.28875762775283
1731188615.510585,168.0,148.3794723143207,19.620527685679292
1731188625.540384,181.0,174.16595788399368,6.834042116006316
1731188635.567564,248.0,216.00836594105994,31.991634058940065
1731188645.628874,48.0,52.60922322109491,4.609223221094908
1731188655.670359,171.0,177.17568486302878,6.175684863028778
1731188665.706357,241.0,191.89112987172945,49.10887012827055
1731188675.765847,121.0,211.264772148157,90.264772148157
1731188685.792798,118.0,103.07811228303234,14.92188771696766
1731188695.849065,230.0,139.54441925319114,90.45558074680886
1731188705.871566,221.0,202.4957582368978,18.504241763102186
1731188715.900765,321.0,235.29901729836644,85.70098270163356
1731188725.943531,150.0,125.22309514887857,24.77690485112143
1731189412.630883,77.0,61.99822774926005,15.001772250739947
1731189422.676491,230.0,284.13968072574926,54.13968072574926
1731189432.689416,42.0,80.4341512893629,38.4341512893629
1731189442.701105,72.0,65.39079316230509,6.609206837694913
1731189452.750723,134.0,73.0321718146424,60.967828185357604
1731189462.763682,138.0,73.89130778563505,64.10869221436495
1731189472.776472,131.0,197.04595872817097,66.04595872817097
1731189482.811748,123.0,197.50400064427618,74.50400064427618
1731189492.824443,281.0,253.30735119625587,27.692648803744135
1731189502.836191,241.0,191.89112987172945,49.10887012827055
1731189512.881621,192.0,216.21577209994737,24.215772099947372
1731189522.892932,237.0,224.06374488892374,12.936255111076264
1731189532.903302,43.0,61.91745607289509,18.917456072895092
1731189542.944721,220.0,166.55712612406563,53.44287387593437
1731189552.956497,85.0,179.0931004382055,94.09310043820551
1731189562.968342,221.0,202.4957582368978,18.504241763102186
1731189573.017662,281.0,196.91484388497935,84.08515611502065
1731189583.029493,59.0,69.47571507374218,10.47571507374218
1731189593.039648,94.0,100.7082718540757,6.708271854075704
1731189603.082789,71.0,110.77572615064626,39.775726150646264
1731189613.094163,97.0,106.35234546947197,9.35234546947197
1731189623.105031,58.0,165.09471401739233,107.09471401739233
1731189633.145699,125.0,101.83547601327305,23.164523986726948
1731189643.157611,135.0,103.56520878091511,31.434791219084886
1731189653.168904,134.0,153.0424004672249,19.042400467224894
1731189663.215062,125.0,101.83547601327305,23.164523986726948
1731189673.230417,222.0,198.06602002302932,23.933979976970676
1731189683.243013,142.0,189.87131851942672,47.87131851942672
1731189693.245144,265.0,207.92152620299922,57.07847379700078
1731189703.255209,277.0,254.06106202466916,22.938937975330845
1731189713.265049,275.0,251.35787504309377,23.64212495690623
1731189723.312917,262.0,179.75166110044952,82.24833889955048
1731189733.321165,111.0,106.90170583652417,4.098294163475828
1731189743.331309,281.0,235.18181769259917,45.81818230740083
1731189753.355357,185.0,164.6765966263598,20.32340337364019
1731189763.367645,262.0,179.75166110044952,82.24833889955048
1731189773.375275,55.0,42.64913432963907,12.350865670360932
1731189783.386076,116.0,140.57188922298192,24.571889222981923
1731189793.398413,74.0,88.10180945898985,14.101809458989848
1731189803.411,102.0,106.92918500252975,4.929185002529749
1731189813.432179,81.0,99.59049696614417,18.590496966144173
1731189823.44229,216.0,170.65576194574703,45.34423805425297
1731189833.452341,48.0,192.59955487492223,144.59955487492223
1731189843.481444,37.0,80.11184913638412,43.11184913638412
1731189853.48843,186.0,199.01864200988092,13.01864200988092
1731189863.508998,70.0,59.373708463489805,10.626291536510195
1731189873.533806,65.0,99.73762487848882,34.737624878488816
1731189883.546247,43.0,61.91745607289509,18.917456072895092
1731189893.550546,59.0,134.18536033536822,75.18536033536822
1731189903.567144,243.0,274.87138877845035,31.871388778450353
1731189913.579413,168.0,124.01761825185305,43.98238174814695
1731189923.591523,141.0,176.8822723504105,35.88227235041049
1731189933.610661,293.0,199.69676012983768,93.30323987016232
1731189943.622505,83.0,68.42634720460588,14.573652795394125
1731189953.634486,51.0,75.16727585048733,24.16727585048733
1731189963.65592,217.0,180.13119806631482,36.86880193368518
1731189973.658543,113.0,91.0061622716949,21.993837728305095
1731189983.670048,111.0,124.51667354531328,13.516673545313282
1731189993.691194,297.0,207.9972092226902,89.0027907773098
1731190003.707272,184.0,165.48778814485598,18.512211855144017
1731190013.711868,58.0,165.09471401739233,107.09471401739233
1731190023.7471,164.0,182.64669448014075,18.646694480140752
1731190033.759188,72.0,109.99902779890027,37.99902779890027
1731190043.770514,202.0,147.72007505052477,54.27992494947523
1731190053.786295,153.0,118.44344405446542,34.55655594553458
1731190063.797963,84.0,92.86437134294496,8.864371342944963
1731190073.803736,292.0,195.91816334725578,96.08183665274422
1731190083.832296,63.0,104.83878054686835,41.83878054686835
1731190093.862873,202.0,212.28737912830763,10.287379128307634
1731190103.875081,50.0,140.45908566353486,90.45908566353486
1731190113.90438,61.0,114.23541271146016,53.23541271146016
1731190123.915684,137.0,97.12927989718483,39.87072010281517
1731190133.92752,71.0,110.77572615064626,39.775726150646264
1731190143.952733,274.0,245.4709782980075,28.52902170199249
1731190153.965207,118.0,98.48382889703299,19.516171102967007
1731190163.976112,47.0,46.595738594861146,0.404261405138854
1731190174.02506,118.0,103.07811228303234,14.92188771696766
1731190184.061015,39.0,69.06177835000338,30.06177835000338
1731190194.083404,229.0,189.17586234893162,39.82413765106838
1731190204.126501,123.0,197.50400064427618,74.50400064427618
1731190214.144319,175.0,187.18518671300262,12.185186713002622
1731190224.154348,59.0,69.47571507374218,10.47571507374218
1731190234.174258,183.0,115.87639955548843,67.12360044451157
1731190244.190571,230.0,284.13968072574926,54.13968072574926
1731190254.203323,191.0,193.3160440937124,2.3160440937124065
1731190264.246797,77.0,61.99822774926005,15.001772250739947
1731190274.248966,49.0,85.80059763704412,36.80059763704412
1731190284.261096,124.0,135.67845383135568,11.678453831355682
1731190294.282946,179.0,115.06927393282328,63.93072606717672
1731190304.293542,173.0,218.17956586383505,45.17956586383505
1731190314.300861,84.0,174.7880372129362,90.78803721293619
1731190324.31023,113.0,121.58137266933188,8.581372669331884
1731190334.320249,64.0,116.58158338760445,52.581583387604454
1731190344.330208,78.0,120.66556231181981,42.66556231181981
1731190354.348968,90.0,143.05621637777142,53.05621637777142
1731190364.358911,219.0,140.02257609736603,78.97742390263397
1731190374.360981,55.0,42.64913432963907,12.350865670360932
1731190384.371523,277.0,178.25972601853587,98.74027398146413
1731190394.374674,54.0,93.67244614539979,39.67244614539979
1731190404.385485,184.0,165.48778814485598,18.512211855144017
1731190414.399722,79.0,116.18374385594583,37.183743855945835
1731190424.415284,184.0,165.48778814485598,18.512211855144017
1731190434.426939,137.0,197.4742725361748,60.474272536174794
1731190444.447668,39.0,58.46867367244572,19.468673672445718
1731190454.456619,102.0,87.66299299506954,14.337007004930456
1731190464.466157,65.0,53.72923884480225,11.270761155197746
1731190474.483476,118.0,155.51050404974447,37.51050404974447
1731190484.496022,175.0,187.18518671300262,12.185186713002622
1731190494.514636,281.0,253.30735119625587,27.692648803744135
1731190504.542517,272.0,192.32195136984916,79.67804863015084
1731190514.554271,99.0,57.49360930033754,41.50639069966246
1731190524.566875,128.0,72.73110766827678,55.26889233172322
1731190534.586317,275.0,251.35787504309377,23.64212495690623
1731190544.598376,55.0,149.46756884126117,94.46756884126117
1731190554.609698,51.0,75.16727585048733,24.16727585048733
1731190564.625904,161.0,187.8754912248215,26.875491224821502
1731190574.639457,202.0,147.72007505052477,54.27992494947523
